timestamp,volume,negative_rate,stance_against_rate,stance_favor_rate,stance_neutral_rate,delta_volume,delta_negative_rate,delta_against_rate,delta_volume_rate,sentiment_avg_score,stance_against_mean,stance_favor_mean,stance_neutral_mean,avg_engagement,total_engagement,max_engagement,engagement_rate,delta_engagement,delta_engagement_rate,avg_like_count,avg_retweet_count,avg_reply_count
2025-09-16 12:00:00+09:00,57,0.4035087719298245,0.15789473684210525,0.017543859649122806,0.8245614035087719,5.0,-0.0003373819163293157,-0.07287449392712553,0.09615384615384616,-0.2528722449001579,0.2994282319298246,0.25880924403508776,0.44176252473684213,29.105263157894736,1659.0,595.0,29.105263157894736,-787.0,-0.32174979558462796,26.350877192982455,1.6842105263157894,1.0701754385964912
2025-09-16 13:00:00+09:00,65,0.2615384615384615,0.16666666666666666,0.0,0.8333333333333334,8.0,-0.14197031039136299,0.008771929824561403,0.14035087719298245,-0.0337303250597676,0.284646831060606,0.26241451227272733,0.4529386507575757,43.24137931034483,2508.0,489.0,38.58461538461538,849.0,0.5117540687160941,32.758620689655174,5.068965517241379,5.413793103448276
2025-09-16 14:00:00+09:00,62,0.3870967741935484,0.15873015873015872,0.0,0.8412698412698413,-3.0,0.12555831265508688,-0.007936507936507936,-0.046153846153846156,-0.2258760048453474,0.29913245809523803,0.2548277163492064,0.4460398236507936,27.440677966101696,1619.0,321.0,26.112903225806452,-889.0,-0.35446570972886765,17.06779661016949,6.0,4.372881355932203
2025-09-16 15:00:00+09:00,51,0.2549019607843137,0.1346153846153846,0.057692307692307696,0.8076923076923077,-11.0,-0.13219481340923467,-0.024114774114774112,-0.1774193548387097,-0.0987338904300346,0.301309826923077,0.2669939196153846,0.4316962480769231,40.361702127659576,1897.0,792.0,37.19607843137255,278.0,0.17171093267449042,36.93617021276596,1.9574468085106382,1.4680851063829787
2025-09-16 16:00:00+09:00,47,0.3404255319148936,0.0851063829787234,0.06382978723404255,0.851063829787234,-4.0,0.0855235711305799,-0.04950900163666121,-0.0784313725490196,-0.1733068103599857,0.2886084578723404,0.25988347319148936,0.4515080819148935,40.340909090909086,1775.0,435.0,37.765957446808514,-122.0,-0.06431207169214549,37.77272727272727,1.9318181818181819,0.6363636363636364
2025-09-16 17:00:00+09:00,77,0.2727272727272727,0.16455696202531644,0.012658227848101266,0.8227848101265823,30.0,-0.0676982591876209,0.07945057904659304,0.6382978723404256,-0.0994655264694762,0.2881005855696202,0.26664490177215183,0.4452545103797469,25.375,1827.0,675.0,23.727272727272727,52.0,0.029295774647887324,23.75,0.9027777777777778,0.7222222222222222
2025-09-16 18:00:00+09:00,57,0.3684210526315789,0.11864406779661017,0.03389830508474576,0.847457627118644,-20.0,0.09569377990430622,-0.04591289422870627,-0.2597402597402597,-0.2404809875563734,0.2908848667796611,0.25733239338983044,0.4517827442372882,19.196428571428573,1075.0,210.0,18.859649122807017,-752.0,-0.41160372194854955,16.964285714285715,1.5357142857142858,0.6964285714285714
2025-09-16 19:00:00+09:00,62,0.3225806451612903,0.27419354838709675,0.04838709677419355,0.6774193548387096,5.0,-0.04584040747028861,0.15554948059048657,0.08771929824561403,-0.0705564631836399,0.30523184741935483,0.2659058316129032,0.42886231967741933,37.6271186440678,2220.0,400.0,35.806451612903224,1145.0,1.0651162790697675,32.59322033898305,2.288135593220339,2.7457627118644066
2025-09-16 20:00:00+09:00,59,0.3389830508474576,0.13559322033898305,0.01694915254237288,0.847457627118644,-3.0,0.0164024056861673,-0.1386003280481137,-0.04838709677419355,-0.1198858103746454,0.2788385459322034,0.256070173220339,0.4650912888135593,26.711864406779664,1576.0,257.0,26.71186440677966,-644.0,-0.29009009009009007,20.949152542372882,3.593220338983051,2.169491525423729
2025-09-16 21:00:00+09:00,54,0.3333333333333333,0.07272727272727272,0.07272727272727272,0.8545454545454545,-5.0,-0.005649717514124297,-0.06286594761171033,-0.0847457627118644,-0.1759978093143383,0.2837435592727272,0.260701542,0.4555549078181819,34.86000000000001,1743.0,794.0,32.27777777777778,167.0,0.10596446700507614,30.32,1.84,2.7
