timestamp,volume,dict_positive_count,dict_negative_count,dict_neutral_count,dict_avg_polarity,dict_positive_rate,dict_negative_rate,dict_neutral_rate
2023-03-22 19:00:00+09:00,91,1,82,8,-0.7096628678835474,0.01098901098901099,0.9010989010989011,0.08791208791208792
2023-03-22 21:00:00+09:00,115,2,103,10,-0.7794811468724513,0.017391304347826087,0.8956521739130435,0.08695652173913043
2023-03-22 23:00:00+09:00,86,1,74,11,-0.7052302193666019,0.011627906976744186,0.8604651162790697,0.12790697674418605
2023-03-23 01:00:00+09:00,88,0,59,29,-0.5650754140393178,0.0,0.6704545454545454,0.32954545454545453
2023-03-23 03:00:00+09:00,50,0,41,9,-0.6083403002226532,0.0,0.82,0.18
2023-03-23 05:00:00+09:00,77,4,62,11,-0.5935707993506232,0.05194805194805195,0.8051948051948052,0.14285714285714285
2023-03-23 07:00:00+09:00,43,0,39,4,-0.7102988552714955,0.0,0.9069767441860465,0.09302325581395349
2023-03-23 09:00:00+09:00,80,1,74,5,-0.765841617532794,0.0125,0.925,0.0625
2023-03-23 11:00:00+09:00,76,0,66,10,-0.7283421526150058,0.0,0.868421052631579,0.13157894736842105
2023-03-23 13:00:00+09:00,91,2,79,10,-0.704964776884962,0.02197802197802198,0.8681318681318682,0.10989010989010989
2023-03-23 15:00:00+09:00,88,3,74,11,-0.7117543126065853,0.03409090909090909,0.8409090909090909,0.125
2023-03-23 17:00:00+09:00,87,2,76,9,-0.7391826597815708,0.022988505747126436,0.8735632183908046,0.10344827586206896
2023-03-23 19:00:00+09:00,89,2,77,10,-0.7451622861239516,0.02247191011235955,0.8651685393258427,0.11235955056179775
2023-03-23 21:00:00+09:00,98,2,83,13,-0.6809877031065507,0.02040816326530612,0.8469387755102041,0.1326530612244898
2023-03-23 23:00:00+09:00,103,0,84,19,-0.6793673694159131,0.0,0.8155339805825242,0.18446601941747573
2023-03-24 01:00:00+09:00,20,1,16,3,-0.5877056277056277,0.05,0.8,0.15
2023-03-24 03:00:00+09:00,86,0,38,48,-0.35658863100723565,0.0,0.4418604651162791,0.5581395348837209
2023-03-24 05:00:00+09:00,84,2,56,26,-0.5202473918860474,0.023809523809523808,0.6666666666666666,0.30952380952380953
2023-03-24 07:00:00+09:00,94,2,80,12,-0.6313431457987153,0.02127659574468085,0.851063829787234,0.1276595744680851
2023-03-24 09:00:00+09:00,87,1,74,12,-0.6698405043232629,0.011494252873563218,0.8505747126436781,0.13793103448275862
2023-03-24 11:00:00+09:00,88,3,77,8,-0.7369683031614849,0.03409090909090909,0.875,0.09090909090909091
2023-03-24 13:00:00+09:00,99,3,86,10,-0.7141443853565066,0.030303030303030304,0.8686868686868687,0.10101010101010101
2023-03-24 15:00:00+09:00,99,2,83,14,-0.6950039080703309,0.020202020202020204,0.8383838383838383,0.1414141414141414
2023-03-24 17:00:00+09:00,83,2,70,11,-0.7015964266253348,0.024096385542168676,0.8433734939759037,0.13253012048192772
2023-03-24 19:00:00+09:00,95,1,79,15,-0.6853134619078892,0.010526315789473684,0.8315789473684211,0.15789473684210525
2023-03-24 21:00:00+09:00,100,2,85,13,-0.7505814586170624,0.02,0.85,0.13
